_id,ind_id,ind_definition,reportyear,race_eth_code,race_eth_name,geotype,geotypevalue,geoname,county_name,county_fips,region_name,region_code,cost_yr,median_income,affordability_ratio,LL95_affordability_ratio,UL95_affordability_ratio,se_food_afford,rse_food_afford,food_afford_decile,CA_RR_Affordability,ave_fam_size,version
1255,757,Food affordability for female-headed household with children under 18 years,2006-2010,4,Latino,PL,04198,Bass Lake CDP,Madera,06039,San Joaquin Valley,10,,,,,,,,,,,2013-04-12 04:33:06.227000
1256,757,Food affordability for female-headed household with children under 18 years,2006-2010,5,NHOPI,PL,04198,Bass Lake CDP,Madera,06039,San Joaquin Valley,10,,,,,,,,,,,2013-04-12 04:33:06.227000
1257,757,Food affordability for female-headed household with children under 18 years,2006-2010,6,White,PL,04198,Bass Lake CDP,Madera,06039,San Joaquin Valley,10,,,,,,,,,,,2013-04-12 04:33:06.227000
1258,757,Food affordability for female-headed household with children under 18 years,2006-2010,7,Multiple,PL,04198,Bass Lake CDP,Madera,06039,San Joaquin Valley,10,,,,,,,,,,,2013-04-12 04:33:06.235000
1259,757,Food affordability for female-headed household with children under 18 years,2006-2010,8,Other,PL,04198,Bass Lake CDP,Madera,06039,San Joaquin Valley,10,,,,,,,,,,,2013-04-12 04:33:06.235000
1260,757,Food affordability for female-headed household with children under 18 years,2006-2010,9,Total,PL,04198,Bass Lake CDP,Madera,06039,San Joaquin Valley,10,,,,,,,,,,,2013-04-12 04:33:06.235000
1261,757,Food affordability for female-headed household with children under 18 years,2006-2010,1,AIAN,PL,04415,Bay Point CDP,Contra Costa,06013,Bay Area,01,8440.1689452,,,,,,,,,3.69,2013-04-12 04:33:06.218000
1262,757,Food affordability for female-headed household with children under 18 years,2006-2010,2,Asian,PL,04415,Bay Point CDP,Contra Costa,06013,Bay Area,01,8440.1689452,90809,0.0929442,0.0054764,0.180412,0.0446264,48.0142011,,0.3488863,3.69,2013-04-12 04:33:06.227000
1263,757,Food affordability for female-headed household with children under 18 years,2006-2010,3,AfricanAm,PL,04415,Bay Point CDP,Contra Costa,06013,Bay Area,01,8440.1689452,12417,0.6797269,0.3969805,0.9624733,0.1442584,21.2229877,,2.5515029,3.69,2013-04-12 04:33:06.227000
1264,757,Food affordability for female-headed household with children under 18 years,2006-2010,4,Latino,PL,04415,Bay Point CDP,Contra Costa,06013,Bay Area,01,8440.1689452,10893,0.774825,0,1.8299785,0.5383436,69.4793819,,2.9084744,3.69,2013-04-12 04:33:06.227000
1265,757,Food affordability for female-headed household with children under 18 years,2006-2010,5,NHOPI,PL,04415,Bay Point CDP,Contra Costa,06013,Bay Area,01,8440.1689452,,,,,,,,,3.69,2013-04-12 04:33:06.227000
1266,757,Food affordability for female-headed household with children under 18 years,2006-2010,6,White,PL,04415,Bay Point CDP,Contra Costa,06013,Bay Area,01,8440.1689452,13036,0.6474508,0,2.9406761,1.1700129,180.7106997,,2.4303476,3.69,2013-04-12 04:33:06.227000
1267,757,Food affordability for female-headed household with children under 18 years,2006-2010,7,Multiple,PL,04415,Bay Point CDP,Contra Costa,06013,Bay Area,01,8440.1689452,,,,,,,,,3.69,2013-04-12 04:33:06.235000
1268,757,Food affordability for female-headed household with children under 18 years,2006-2010,8,Other,PL,04415,Bay Point CDP,Contra Costa,06013,Bay Area,01,8440.1689452,,,,,,,,,3.69,2013-04-12 04:33:06.235000
1269,757,Food affordability for female-headed household with children under 18 years,2006-2010,9,Total,PL,04415,Bay Point CDP,Contra Costa,06013,Bay Area,01,8440.1689452,12167,0.6936935,0.3252984,1.0620887,0.1879567,27.095065,1,2.6039296,3.69,2013-04-12 04:33:06.235000
1270,757,Food affordability for female-headed household with children under 18 years,2006-2010,1,AIAN,PL,04470,Bayview CDP,Contra Costa,06013,Bay Area,01,10427.3676,,,,,,,,,4.29,2013-04-12 04:33:06.218000
1271,757,Food affordability for female-headed household with children under 18 years,2006-2010,1,AIAN,PL,04478,Bayview CDP,Humboldt,06023,North Coast,05,5955.4199712,,,,,,,,,2.71,2013-04-12 04:33:06.218000
1272,757,Food affordability for female-headed household with children under 18 years,2006-2010,2,Asian,PL,04470,Bayview CDP,Contra Costa,06013,Bay Area,01,10427.3676,,,,,,,,,4.29,2013-04-12 04:33:06.227000
1273,757,Food affordability for female-headed household with children under 18 years,2006-2010,2,Asian,PL,04478,Bayview CDP,Humboldt,06023,North Coast,05,5955.4199712,,,,,,,,,2.71,2013-04-12 04:33:06.227000
1274,757,Food affordability for female-headed household with children under 18 years,2006-2010,3,AfricanAm,PL,04470,Bayview CDP,Contra Costa,06013,Bay Area,01,10427.3676,,,,,,,,,4.29,2013-04-12 04:33:06.227000
1275,757,Food affordability for female-headed household with children under 18 years,2006-2010,3,AfricanAm,PL,04478,Bayview CDP,Humboldt,06023,North Coast,05,5955.4199712,,,,,,,,,2.71,2013-04-12 04:33:06.227000
1276,757,Food affordability for female-headed household with children under 18 years,2006-2010,4,Latino,PL,04470,Bayview CDP,Contra Costa,06013,Bay Area,01,10427.3676,,,,,,,,,4.29,2013-04-12 04:33:06.227000
1277,757,Food affordability for female-headed household with children under 18 years,2006-2010,4,Latino,PL,04478,Bayview CDP,Humboldt,06023,North Coast,05,5955.4199712,,,,,,,,,2.71,2013-04-12 04:33:06.227000
1278,757,Food affordability for female-headed household with children under 18 years,2006-2010,5,NHOPI,PL,04470,Bayview CDP,Contra Costa,06013,Bay Area,01,10427.3676,,,,,,,,,4.29,2013-04-12 04:33:06.227000
1279,757,Food affordability for female-headed household with children under 18 years,2006-2010,5,NHOPI,PL,04478,Bayview CDP,Humboldt,06023,North Coast,05,5955.4199712,,,,,,,,,2.71,2013-04-12 04:33:06.227000
1280,757,Food affordability for female-headed household with children under 18 years,2006-2010,6,White,PL,04478,Bayview CDP,Humboldt,06023,North Coast,05,5955.4199712,25919,0.2297704,0.0580244,0.4015164,0.0876255,38.1361106,,0.8624934,2.71,2013-04-12 04:33:06.227000
1281,757,Food affordability for female-headed household with children under 18 years,2006-2010,6,White,PL,04470,Bayview CDP,Contra Costa,06013,Bay Area,01,10427.3676,,,,,,,,,4.29,2013-04-12 04:33:06.227000
1282,757,Food affordability for female-headed household with children under 18 years,2006-2010,7,Multiple,PL,04470,Bayview CDP,Contra Costa,06013,Bay Area,01,10427.3676,,,,,,,,,4.29,2013-04-12 04:33:06.235000
1283,757,Food affordability for female-headed household with children under 18 years,2006-2010,7,Multiple,PL,04478,Bayview CDP,Humboldt,06023,North Coast,05,5955.4199712,,,,,,,,,2.71,2013-04-12 04:33:06.235000
1284,757,Food affordability for female-headed household with children under 18 years,2006-2010,8,Other,PL,04470,Bayview CDP,Contra Costa,06013,Bay Area,01,10427.3676,,,,,,,,,4.29,2013-04-12 04:33:06.235000
1285,757,Food affordability for female-headed household with children under 18 years,2006-2010,8,Other,PL,04478,Bayview CDP,Humboldt,06023,North Coast,05,5955.4199712,,,,,,,,,2.71,2013-04-12 04:33:06.235000
1286,757,Food affordability for female-headed household with children under 18 years,2006-2010,9,Total,PL,04478,Bayview CDP,Humboldt,06023,North Coast,05,5955.4199712,25919,0.2297704,0.0580244,0.4015164,0.0876255,38.1361106,6,0.8624934,2.71,2013-04-12 04:33:06.235000
1287,757,Food affordability for female-headed household with children under 18 years,2006-2010,9,Total,PL,04470,Bayview CDP,Contra Costa,06013,Bay Area,01,10427.3676,,,,,,,,,4.29,2013-04-12 04:33:06.235000
1288,757,Food affordability for female-headed household with children under 18 years,2006-2010,1,AIAN,PL,04576,Beale AFB CDP,Yuba,06115,Sacramento Area,08,5984.1061104,,,,,,,,,2.71,2013-04-12 04:33:06.227000
1289,757,Food affordability for female-headed household with children under 18 years,2006-2010,2,Asian,PL,04576,Beale AFB CDP,Yuba,06115,Sacramento Area,08,5984.1061104,,,,,,,,,2.71,2013-04-12 04:33:06.227000
1290,757,Food affordability for female-headed household with children under 18 years,2006-2010,3,AfricanAm,PL,04576,Beale AFB CDP,Yuba,06115,Sacramento Area,08,5984.1061104,,,,,,,,,2.71,2013-04-12 04:33:06.227000
1291,757,Food affordability for female-headed household with children under 18 years,2006-2010,4,Latino,PL,04576,Beale AFB CDP,Yuba,06115,Sacramento Area,08,5984.1061104,,,,,,,,,2.71,2013-04-12 04:33:06.227000
1292,757,Food affordability for female-headed household with children under 18 years,2006-2010,5,NHOPI,PL,04576,Beale AFB CDP,Yuba,06115,Sacramento Area,08,5984.1061104,,,,,,,,,2.71,2013-04-12 04:33:06.227000
1293,757,Food affordability for female-headed household with children under 18 years,2006-2010,6,White,PL,04576,Beale AFB CDP,Yuba,06115,Sacramento Area,08,5984.1061104,11071,0.5405208,0,2.6066823,1.054164,195.0274534,,2.0289626,2.71,2013-04-12 04:33:06.227000
1294,757,Food affordability for female-headed household with children under 18 years,2006-2010,7,Multiple,PL,04576,Beale AFB CDP,Yuba,06115,Sacramento Area,08,5984.1061104,,,,,,,,,2.71,2013-04-12 04:33:06.235000
1295,757,Food affordability for female-headed household with children under 18 years,2006-2010,8,Other,PL,04576,Beale AFB CDP,Yuba,06115,Sacramento Area,08,5984.1061104,,,,,,,,,2.71,2013-04-12 04:33:06.235000
1296,757,Food affordability for female-headed household with children under 18 years,2006-2010,9,Total,PL,04576,Beale AFB CDP,Yuba,06115,Sacramento Area,08,5984.1061104,11071,0.5405208,0,2.6066823,1.054164,195.0274534,2,2.0289626,2.71,2013-04-12 04:33:06.235000
1297,757,Food affordability for female-headed household with children under 18 years,2006-2010,1,AIAN,PL,04632,Bear Creek CDP,Merced,06047,San Joaquin Valley,10,,,,,,,,,,,2013-04-12 04:33:06.218000
1298,757,Food affordability for female-headed household with children under 18 years,2006-2010,2,Asian,PL,04632,Bear Creek CDP,Merced,06047,San Joaquin Valley,10,,,,,,,,,,,2013-04-12 04:33:06.227000
1299,757,Food affordability for female-headed household with children under 18 years,2006-2010,3,AfricanAm,PL,04632,Bear Creek CDP,Merced,06047,San Joaquin Valley,10,,,,,,,,,,,2013-04-12 04:33:06.227000
1300,757,Food affordability for female-headed household with children under 18 years,2006-2010,4,Latino,PL,04632,Bear Creek CDP,Merced,06047,San Joaquin Valley,10,,,,,,,,,,,2013-04-12 04:33:06.227000
1301,757,Food affordability for female-headed household with children under 18 years,2006-2010,5,NHOPI,PL,04632,Bear Creek CDP,Merced,06047,San Joaquin Valley,10,,,,,,,,,,,2013-04-12 04:33:06.227000
1302,757,Food affordability for female-headed household with children under 18 years,2006-2010,6,White,PL,04632,Bear Creek CDP,Merced,06047,San Joaquin Valley,10,,,,,,,,,,,2013-04-12 04:33:06.227000
1303,757,Food affordability for female-headed household with children under 18 years,2006-2010,7,Multiple,PL,04632,Bear Creek CDP,Merced,06047,San Joaquin Valley,10,,,,,,,,,,,2013-04-12 04:33:06.235000
1304,757,Food affordability for female-headed household with children under 18 years,2006-2010,8,Other,PL,04632,Bear Creek CDP,Merced,06047,San Joaquin Valley,10,,,,,,,,,,,2013-04-12 04:33:06.235000
1305,757,Food affordability for female-headed household with children under 18 years,2006-2010,9,Total,PL,04632,Bear Creek CDP,Merced,06047,San Joaquin Valley,10,,,,,,,,,,,2013-04-12 04:33:06.235000
1306,757,Food affordability for female-headed household with children under 18 years,2006-2010,1,AIAN,PL,04716,Bear Valley CDP,Alpine,06003,Central/Southeast Sierra,03,,,,,,,,,,,2013-04-12 04:33:06.218000
1307,757,Food affordability for female-headed household with children under 18 years,2006-2010,1,AIAN,PL,04730,Bear Valley CDP,Mariposa,06043,Central/Southeast Sierra,03,6055.14,,,,,,,,,2.53,2013-04-12 04:33:06.218000
1308,757,Food affordability for female-headed household with children under 18 years,2006-2010,2,Asian,PL,04716,Bear Valley CDP,Alpine,06003,Central/Southeast Sierra,03,,,,,,,,,,,2013-04-12 04:33:06.227000
1309,757,Food affordability for female-headed household with children under 18 years,2006-2010,2,Asian,PL,04730,Bear Valley CDP,Mariposa,06043,Central/Southeast Sierra,03,6055.14,,,,,,,,,2.53,2013-04-12 04:33:06.227000
1310,757,Food affordability for female-headed household with children under 18 years,2006-2010,3,AfricanAm,PL,04716,Bear Valley CDP,Alpine,06003,Central/Southeast Sierra,03,,,,,,,,,,,2013-04-12 04:33:06.227000
1311,757,Food affordability for female-headed household with children under 18 years,2006-2010,3,AfricanAm,PL,04730,Bear Valley CDP,Mariposa,06043,Central/Southeast Sierra,03,6055.14,,,,,,,,,2.53,2013-04-12 04:33:06.227000
1312,757,Food affordability for female-headed household with children under 18 years,2006-2010,4,Latino,PL,04716,Bear Valley CDP,Alpine,06003,Central/Southeast Sierra,03,,,,,,,,,,,2013-04-12 04:33:06.227000
1313,757,Food affordability for female-headed household with children under 18 years,2006-2010,4,Latino,PL,04730,Bear Valley CDP,Mariposa,06043,Central/Southeast Sierra,03,6055.14,,,,,,,,,2.53,2013-04-12 04:33:06.227000
1314,757,Food affordability for female-headed household with children under 18 years,2006-2010,5,NHOPI,PL,04716,Bear Valley CDP,Alpine,06003,Central/Southeast Sierra,03,,,,,,,,,,,2013-04-12 04:33:06.227000
1315,757,Food affordability for female-headed household with children under 18 years,2006-2010,5,NHOPI,PL,04730,Bear Valley CDP,Mariposa,06043,Central/Southeast Sierra,03,6055.14,,,,,,,,,2.53,2013-04-12 04:33:06.227000
1316,757,Food affordability for female-headed household with children under 18 years,2006-2010,6,White,PL,04716,Bear Valley CDP,Alpine,06003,Central/Southeast Sierra,03,,,,,,,,,,,2013-04-12 04:33:06.227000
1317,757,Food affordability for female-headed household with children under 18 years,2006-2010,6,White,PL,04730,Bear Valley CDP,Mariposa,06043,Central/Southeast Sierra,03,6055.14,,,,,,,,,2.53,2013-04-12 04:33:06.227000
1318,757,Food affordability for female-headed household with children under 18 years,2006-2010,7,Multiple,PL,04716,Bear Valley CDP,Alpine,06003,Central/Southeast Sierra,03,,,,,,,,,,,2013-04-12 04:33:06.235000
1319,757,Food affordability for female-headed household with children under 18 years,2006-2010,7,Multiple,PL,04730,Bear Valley CDP,Mariposa,06043,Central/Southeast Sierra,03,6055.14,,,,,,,,,2.53,2013-04-12 04:33:06.235000
1320,757,Food affordability for female-headed household with children under 18 years,2006-2010,8,Other,PL,04716,Bear Valley CDP,Alpine,06003,Central/Southeast Sierra,03,,,,,,,,,,,2013-04-12 04:33:06.235000
1321,757,Food affordability for female-headed household with children under 18 years,2006-2010,8,Other,PL,04730,Bear Valley CDP,Mariposa,06043,Central/Southeast Sierra,03,6055.14,,,,,,,,,2.53,2013-04-12 04:33:06.235000
1322,757,Food affordability for female-headed household with children under 18 years,2006-2010,9,Total,PL,04716,Bear Valley CDP,Alpine,06003,Central/Southeast Sierra,03,,,,,,,,,,,2013-04-12 04:33:06.235000
1323,757,Food affordability for female-headed household with children under 18 years,2006-2010,9,Total,PL,04730,Bear Valley CDP,Mariposa,06043,Central/Southeast Sierra,03,6055.14,,,,,,,,,2.53,2013-04-12 04:33:06.235000
1324,757,Food affordability for female-headed household with children under 18 years,2006-2010,1,AIAN,PL,04734,Bear Valley Springs CDP,Kern,06029,San Joaquin Valley,10,5642.04,,,,,,,,,2.36,2013-04-12 04:33:06.218000
1325,757,Food affordability for female-headed household with children under 18 years,2006-2010,2,Asian,PL,04734,Bear Valley Springs CDP,Kern,06029,San Joaquin Valley,10,5642.04,,,,,,,,,2.36,2013-04-12 04:33:06.227000
1326,757,Food affordability for female-headed household with children under 18 years,2006-2010,3,AfricanAm,PL,04734,Bear Valley Springs CDP,Kern,06029,San Joaquin Valley,10,5642.04,,,,,,,,,2.36,2013-04-12 04:33:06.227000
1327,757,Food affordability for female-headed household with children under 18 years,2006-2010,4,Latino,PL,04734,Bear Valley Springs CDP,Kern,06029,San Joaquin Valley,10,5642.04,,,,,,,,,2.36,2013-04-12 04:33:06.227000
1328,757,Food affordability for female-headed household with children under 18 years,2006-2010,5,NHOPI,PL,04734,Bear Valley Springs CDP,Kern,06029,San Joaquin Valley,10,5642.04,,,,,,,,,2.36,2013-04-12 04:33:06.227000
1329,757,Food affordability for female-headed household with children under 18 years,2006-2010,6,White,PL,04734,Bear Valley Springs CDP,Kern,06029,San Joaquin Valley,10,5642.04,34167,0.1651313,0.0670748,0.2631877,0.0500288,30.2963909,,0.6198562,2.36,2013-04-12 04:33:06.227000
